Order Date,Product Name,Category,City,Unit Price,Quantity Sold,Total Sales,Net Profit
2025-06-29,Bath Towel Set,Bath,Hyderabad,27.56,1,27.56,13.74
2025-06-29,Ceramic Mug,Kitchen,Chennai,12.4,40,496.0,133.6
2025-06-30,Bed Sheets (King),Bedding,Pune,70.34,3,211.02,83.61
2025-06-30,Frying Pan,Kitchen,Bangalore,45.48,3,136.44,60.67
2025-06-30,Cushion Cover,Decor,Hyderabad,16.49,8,131.92,47.73
2025-06-30,Table Lamp,Lighting,Bangalore,38.16,12,457.92,217.18
2025-06-30,Office Chair,Furniture,Chennai,140.45,2,280.9,96.52
2025-06-30,Table Lamp,Lighting,Pune,34.59,5,172.95,66.69
2025-06-30,Ceramic Mug,Kitchen,Delhi,10.89,38,413.82,176.68
2025-06-30,Coffee Table,Furniture,Pune,126.89,2,253.78,104.91
2025-06-30,Wall Clock,Decor,Mumbai,27.34,5,136.7,68.25
2025-06-30,Bookshelf,Furniture,Pune,89.66,4,358.64,95.83
2025-06-30,Frying Pan,Kitchen,Pune,43.6,6,261.6,55.19
2025-06-30,Frying Pan,Kitchen,Delhi,45.23,8,361.84,140.82
2025-07-01,Bath Towel Set,Bath,Bangalore,30.89,16,494.24,241.15
2025-07-01,Coffee Table,Furniture,Mumbai,118.25,3,354.75,78.35
2025-07-01,Office Chair,Furniture,Chennai,140.06,1,140.06,36.01
2025-07-01,Table Lamp,Lighting,Chennai,31.69,5,158.45,46.5
2025-07-01,Office Chair,Furniture,Bangalore,158.49,3,475.47,152.58
2025-07-01,Bed Sheets (King),Bedding,Hyderabad,61.76,3,185.28,62.97
2025-07-01,Cushion Cover,Decor,Hyderabad,18.32,14,256.48,117.07
2025-07-01,Bed Sheets (King),Bedding,Mumbai,67.66,3,202.98,89.59
2025-07-01,Bath Towel Set,Bath,Pune,27.91,7,195.37,59.18
2025-07-01,Bed Sheets (King),Bedding,Mumbai,69.45,7,486.15,181.6
2025-07-01,Bath Towel Set,Bath,Pune,29.05,13,377.65,97.49
2025-07-02,Table Lamp,Lighting,Chennai,34.82,7,243.74,106.45
2025-07-02,Bed Sheets (King),Bedding,Pune,64.64,3,193.92,60.23
2025-07-02,Bath Towel Set,Bath,Hyderabad,32.19,6,193.14,54.17
2025-07-02,Bookshelf,Furniture,Mumbai,81.53,1,81.53,17.49
2025-07-02,Bed Sheets (King),Bedding,Bangalore,68.07,6,408.42,86.63
2025-07-02,Bath Towel Set,Bath,Chennai,32.4,15,486.0,192.75
2025-07-02,Coffee Table,Furniture,Chennai,127.95,1,127.95,29.27
2025-07-02,Wall Clock,Decor,Mumbai,23.18,4,92.72,20.02
2025-07-02,Bath Towel Set,Bath,Mumbai,28.35,8,226.8,64.37
2025-07-02,Cushion Cover,Decor,Pune,16.8,25,420.0,161.35
2025-07-02,Bath Towel Set,Bath,Delhi,29.23,9,263.07,122.66
2025-07-02,Cushion Cover,Decor,Chennai,16.57,26,430.82,160.06
2025-07-02,Wall Clock,Decor,Delhi,27.16,10,271.6,128.55
2025-07-02,Table Lamp,Lighting,Delhi,31.8,12,381.6,90.3
2025-07-02,Table Lamp,Lighting,Chennai,37.13,5,185.65,59.72
2025-07-02,Bed Sheets (King),Bedding,Delhi,64.35,5,321.75,112.94
2025-07-02,Bed Sheets (King),Bedding,Delhi,67.77,5,338.85,107.78
2025-07-02,Office Chair,Furniture,Delhi,146.85,3,440.55,178.25
2025-07-02,Bath Towel Set,Bath,Pune,28.06,5,140.3,44.54
2025-07-02,Ceramic Mug,Kitchen,Chennai,12.7,33,419.1,115.7
2025-07-03,Table Lamp,Lighting,Mumbai,35.57,2,71.14,18.85
2025-07-03,Bookshelf,Furniture,Chennai,88.15,3,264.45,77.86
2025-07-03,Bookshelf,Furniture,Delhi,83.06,5,415.3,98.93
2025-07-03,Wall Clock,Decor,Hyderabad,25.22,19,479.18,183.31
2025-07-03,Ceramic Mug,Kitchen,Mumbai,11.36,29,329.44,109.0
2025-07-03,Bookshelf,Furniture,Hyderabad,89.95,4,359.8,106.79
2025-07-03,Table Lamp,Lighting,Bangalore,37.32,7,261.24,116.99
2025-07-03,Cushion Cover,Decor,Hyderabad,19.08,18,343.44,167.19
2025-07-03,Office Chair,Furniture,Delhi,152.31,2,304.62,107.77
2025-07-03,Coffee Table,Furniture,Mumbai,131.8,3,395.4,83.99
2025-07-04,Table Lamp,Lighting,Hyderabad,36.15,10,361.5,88.0
2025-07-04,Cushion Cover,Decor,Pune,18.36,19,348.84,141.25
2025-07-04,Ceramic Mug,Kitchen,Bangalore,12.06,11,132.66,28.8
2025-07-04,Wall Clock,Decor,Delhi,26.81,4,107.24,35.99
2025-07-04,Table Lamp,Lighting,Delhi,35.18,4,140.72,32.54
2025-07-04,Wall Clock,Decor,Delhi,27.48,14,384.72,147.61
2025-07-04,Coffee Table,Furniture,Chennai,131.62,2,263.24,114.07
2025-07-04,Table Lamp,Lighting,Pune,37.65,4,150.6,39.03
2025-07-04,Cushion Cover,Decor,Pune,16.43,18,295.74,143.87
2025-07-04,Coffee Table,Furniture,Bangalore,109.32,3,327.96,73.55
2025-07-04,Table Lamp,Lighting,Mumbai,37.83,7,264.81,63.62
2025-07-04,Cushion Cover,Decor,Bangalore,17.57,5,87.85,25.31
2025-07-04,Wall Clock,Decor,Delhi,27.36,12,328.32,77.23
2025-07-04,Wall Clock,Decor,Delhi,27.13,12,325.56,108.39
2025-07-04,Wall Clock,Decor,Hyderabad,26.52,16,424.32,121.38
2025-07-04,Bed Sheets (King),Bedding,Mumbai,67.35,5,336.75,130.32
2025-07-05,Table Lamp,Lighting,Bangalore,36.51,5,182.55,45.6
2025-07-05,Bookshelf,Furniture,Delhi,82.46,3,247.38,103.01
2025-07-05,Table Lamp,Lighting,Delhi,35.51,4,142.04,38.57
2025-07-05,Coffee Table,Furniture,Delhi,128.13,4,512.52,163.31
2025-07-05,Frying Pan,Kitchen,Chennai,47.39,5,236.95,51.64
2025-07-05,Bed Sheets (King),Bedding,Hyderabad,59.25,2,118.5,26.52
2025-07-05,Bath Towel Set,Bath,Hyderabad,29.1,6,174.6,86.51
2025-07-05,Cushion Cover,Decor,Mumbai,18.5,19,351.5,144.67
2025-07-05,Bath Towel Set,Bath,Hyderabad,29.83,14,417.62,177.1
2025-07-05,Coffee Table,Furniture,Hyderabad,110.0,3,330.0,119.95
2025-07-05,Office Chair,Furniture,Hyderabad,160.83,2,321.66,80.45
2025-07-05,Office Chair,Furniture,Delhi,137.64,3,412.92,195.37
2025-07-05,Bed Sheets (King),Bedding,Pune,61.07,2,122.14,55.96
2025-07-05,Bed Sheets (King),Bedding,Mumbai,63.93,5,319.65,82.76
2025-07-05,Bath Towel Set,Bath,Mumbai,29.95,12,359.4,123.1
2025-07-05,Frying Pan,Kitchen,Mumbai,41.49,1,41.49,19.77
2025-07-06,Bath Towel Set,Bath,Pune,30.09,3,90.27,25.57
2025-07-06,Bed Sheets (King),Bedding,Hyderabad,67.79,4,271.16,54.6
2025-07-06,Office Chair,Furniture,Hyderabad,156.87,1,156.87,55.73
2025-07-06,Office Chair,Furniture,Hyderabad,141.77,1,141.77,37.09
2025-07-06,Bath Towel Set,Bath,Chennai,27.41,3,82.23,23.05
2025-07-06,Bed Sheets (King),Bedding,Delhi,62.6,7,438.2,195.63
2025-07-06,Frying Pan,Kitchen,Mumbai,45.09,11,495.99,148.17
2025-07-06,Office Chair,Furniture,Delhi,157.1,3,471.3,111.6
2025-07-06,Cushion Cover,Decor,Mumbai,16.23,2,32.46,6.78
2025-07-07,Bath Towel Set,Bath,Pune,31.53,16,504.48,192.62
2025-07-07,Bath Towel Set,Bath,Chennai,27.19,6,163.14,34.06
2025-07-07,Bed Sheets (King),Bedding,Chennai,65.27,3,195.81,81.47
2025-07-07,Table Lamp,Lighting,Hyderabad,37.76,7,264.32,70.76
2025-07-07,Ceramic Mug,Kitchen,Pune,10.82,23,248.86,83.59
2025-07-07,Frying Pan,Kitchen,Hyderabad,49.39,4,197.56,67.68
2025-07-07,Ceramic Mug,Kitchen,Hyderabad,12.9,14,180.6,60.6
2025-07-07,Wall Clock,Decor,Delhi,26.18,16,418.88,99.92
2025-07-07,Bath Towel Set,Bath,Pune,29.13,2,58.26,22.5
2025-07-07,Office Chair,Furniture,Mumbai,145.42,1,145.42,54.72
2025-07-07,Office Chair,Furniture,Bangalore,164.78,2,329.56,149.98
2025-07-07,Office Chair,Furniture,Mumbai,152.84,1,152.84,31.06
2025-07-07,Bed Sheets (King),Bedding,Hyderabad,67.18,7,470.26,218.8
2025-07-07,Cushion Cover,Decor,Mumbai,16.53,6,99.18,41.13
2025-07-08,Coffee Table,Furniture,Mumbai,116.6,4,466.4,112.69
2025-07-08,Cushion Cover,Decor,Chennai,18.16,15,272.4,114.56
2025-07-08,Cushion Cover,Decor,Delhi,19.23,14,269.22,82.49
2025-07-08,Bookshelf,Furniture,Bangalore,90.42,3,271.26,107.56
2025-07-08,Coffee Table,Furniture,Pune,116.57,2,233.14,56.91
2025-07-08,Coffee Table,Furniture,Chennai,128.5,1,128.5,58.76
2025-07-08,Ceramic Mug,Kitchen,Delhi,11.12,34,378.08,80.61
2025-07-08,Frying Pan,Kitchen,Chennai,48.59,7,340.13,107.46
2025-07-08,Cushion Cover,Decor,Hyderabad,19.63,1,19.63,9.33
2025-07-09,Bookshelf,Furniture,Chennai,91.86,4,367.44,117.93
2025-07-09,Bath Towel Set,Bath,Hyderabad,31.8,9,286.2,121.76
2025-07-09,Coffee Table,Furniture,Hyderabad,121.76,4,487.04,121.99
2025-07-09,Bookshelf,Furniture,Hyderabad,80.7,4,322.8,160.4
2025-07-09,Bath Towel Set,Bath,Hyderabad,28.29,7,198.03,53.0
2025-07-09,Bookshelf,Furniture,Delhi,78.54,1,78.54,29.24
2025-07-09,Bath Towel Set,Bath,Mumbai,31.82,15,477.3,98.87
2025-07-09,Frying Pan,Kitchen,Pune,45.63,10,456.3,130.11
2025-07-09,Ceramic Mug,Kitchen,Chennai,12.73,20,254.6,65.12
2025-07-09,Wall Clock,Decor,Mumbai,22.73,11,250.03,101.72
2025-07-09,Frying Pan,Kitchen,Pune,44.2,4,176.8,70.75
2025-07-09,Cushion Cover,Decor,Chennai,17.33,9,155.97,67.51
2025-07-09,Bath Towel Set,Bath,Bangalore,27.84,5,139.2,40.74
2025-07-09,Ceramic Mug,Kitchen,Bangalore,11.68,14,163.52,73.09
2025-07-09,Bookshelf,Furniture,Mumbai,82.82,5,414.1,108.79
2025-07-09,Frying Pan,Kitchen,Hyderabad,48.1,7,336.7,117.59
2025-07-09,Office Chair,Furniture,Chennai,147.77,1,147.77,45.58
2025-07-09,Coffee Table,Furniture,Hyderabad,128.08,1,128.08,53.52
2025-07-09,Bed Sheets (King),Bedding,Hyderabad,64.38,1,64.38,30.5
2025-07-10,Bed Sheets (King),Bedding,Mumbai,65.43,3,196.29,46.31
2025-07-10,Frying Pan,Kitchen,Mumbai,46.53,11,511.83,185.93
2025-07-10,Frying Pan,Kitchen,Chennai,47.55,2,95.1,20.14
2025-07-10,Frying Pan,Kitchen,Hyderabad,42.79,6,256.74,86.98
2025-07-10,Wall Clock,Decor,Bangalore,26.15,13,339.95,120.76
2025-07-10,Frying Pan,Kitchen,Mumbai,45.96,7,321.72,113.21
2025-07-10,Bed Sheets (King),Bedding,Pune,59.34,4,237.36,99.56
2025-07-10,Wall Clock,Decor,Mumbai,24.81,7,173.67,67.99
2025-07-10,Ceramic Mug,Kitchen,Hyderabad,10.99,18,197.82,61.54
2025-07-10,Bookshelf,Furniture,Bangalore,89.54,1,89.54,22.04
2025-07-10,Bath Towel Set,Bath,Bangalore,28.41,15,426.15,104.25
2025-07-10,Bookshelf,Furniture,Mumbai,80.99,3,242.97,79.88
2025-07-10,Cushion Cover,Decor,Delhi,19.34,10,193.4,50.37
2025-07-10,Frying Pan,Kitchen,Hyderabad,40.81,7,285.67,64.96
2025-07-10,Cushion Cover,Decor,Hyderabad,19.6,7,137.2,58.22
2025-07-10,Ceramic Mug,Kitchen,Pune,12.96,37,479.52,219.72
2025-07-11,Table Lamp,Lighting,Delhi,32.07,10,320.7,106.06
2025-07-11,Office Chair,Furniture,Chennai,137.12,2,274.24,90.06
2025-07-11,Ceramic Mug,Kitchen,Hyderabad,12.2,40,488.0,153.62
2025-07-11,Cushion Cover,Decor,Chennai,17.63,25,440.75,135.94
2025-07-11,Office Chair,Furniture,Bangalore,142.44,1,142.44,31.51
2025-07-11,Table Lamp,Lighting,Bangalore,33.97,11,373.67,169.33
2025-07-11,Bath Towel Set,Bath,Delhi,28.96,15,434.4,102.06
2025-07-11,Wall Clock,Decor,Chennai,23.56,3,70.68,15.85
2025-07-11,Bookshelf,Furniture,Hyderabad,86.15,2,172.3,36.88
2025-07-11,Office Chair,Furniture,Pune,149.0,2,298.0,76.26
2025-07-11,Table Lamp,Lighting,Pune,35.44,12,425.28,150.47
2025-07-11,Bath Towel Set,Bath,Delhi,29.4,8,235.2,47.67
2025-07-11,Table Lamp,Lighting,Chennai,37.09,9,333.81,100.86
2025-07-11,Bookshelf,Furniture,Bangalore,85.23,2,170.46,43.78
2025-07-11,Ceramic Mug,Kitchen,Mumbai,12.44,32,398.08,81.08
2025-07-11,Frying Pan,Kitchen,Delhi,46.07,1,46.07,16.28
2025-07-12,Office Chair,Furniture,Hyderabad,137.42,3,412.26,183.3
2025-07-12,Wall Clock,Decor,Delhi,26.3,19,499.7,208.56
2025-07-12,Table Lamp,Lighting,Bangalore,36.47,9,328.23,146.1
2025-07-12,Ceramic Mug,Kitchen,Pune,11.82,25,295.5,108.19
2025-07-12,Wall Clock,Decor,Mumbai,23.33,12,279.96,62.08
2025-07-12,Ceramic Mug,Kitchen,Delhi,12.52,29,363.08,126.42
2025-07-12,Ceramic Mug,Kitchen,Hyderabad,11.55,4,46.2,9.68
2025-07-12,Cushion Cover,Decor,Hyderabad,17.5,9,157.5,66.38
2025-07-12,Office Chair,Furniture,Pune,135.53,3,406.59,93.67
2025-07-12,Office Chair,Furniture,Hyderabad,143.35,3,430.05,140.42
2025-07-12,Wall Clock,Decor,Mumbai,23.84,15,357.6,167.24
2025-07-12,Table Lamp,Lighting,Hyderabad,34.87,12,418.44,103.13
2025-07-13,Office Chair,Furniture,Chennai,147.48,1,147.48,43.23
2025-07-13,Bookshelf,Furniture,Hyderabad,79.35,5,396.75,100.74
2025-07-13,Bookshelf,Furniture,Hyderabad,92.17,2,184.34,68.21
2025-07-13,Office Chair,Furniture,Delhi,147.42,1,147.42,61.83
2025-07-13,Bath Towel Set,Bath,Chennai,28.51,4,114.04,25.3
2025-07-13,Bookshelf,Furniture,Pune,91.03,5,455.15,192.8
2025-07-13,Office Chair,Furniture,Delhi,154.47,3,463.41,172.73
2025-07-13,Wall Clock,Decor,Pune,22.67,14,317.38,139.87
2025-07-14,Bookshelf,Furniture,Hyderabad,81.74,1,81.74,30.81
2025-07-14,Office Chair,Furniture,Delhi,141.01,1,141.01,48.13
2025-07-14,Wall Clock,Decor,Delhi,22.5,3,67.5,29.16
2025-07-14,Bookshelf,Furniture,Hyderabad,80.34,4,321.36,64.85
2025-07-14,Office Chair,Furniture,Delhi,153.91,2,307.82,130.27
2025-07-14,Bed Sheets (King),Bedding,Hyderabad,70.52,5,352.6,147.11
2025-07-14,Bed Sheets (King),Bedding,Hyderabad,59.17,4,236.68,98.57
2025-07-14,Coffee Table,Furniture,Mumbai,111.99,3,335.97,150.03
2025-07-14,Frying Pan,Kitchen,Bangalore,48.85,6,293.1,109.31
2025-07-14,Bed Sheets (King),Bedding,Hyderabad,60.15,1,60.15,15.34
2025-07-14,Office Chair,Furniture,Chennai,161.04,2,322.08,125.1
2025-07-14,Cushion Cover,Decor,Delhi,18.46,23,424.58,128.92
2025-07-14,Wall Clock,Decor,Chennai,25.11,18,451.98,177.36
2025-07-14,Office Chair,Furniture,Delhi,144.19,1,144.19,59.4
2025-07-14,Coffee Table,Furniture,Chennai,125.91,3,377.73,127.73
2025-07-14,Wall Clock,Decor,Chennai,24.25,17,412.25,115.17
2025-07-14,Wall Clock,Decor,Hyderabad,23.28,5,116.4,50.69
2025-07-15,Office Chair,Furniture,Mumbai,142.8,2,285.6,112.03
2025-07-15,Cushion Cover,Decor,Hyderabad,17.18,23,395.14,196.92
2025-07-15,Bookshelf,Furniture,Delhi,83.32,2,166.64,57.34
2025-07-15,Wall Clock,Decor,Chennai,23.04,8,184.32,61.8
2025-07-15,Office Chair,Furniture,Mumbai,147.57,3,442.71,134.84
2025-07-15,Coffee Table,Furniture,Chennai,112.1,1,112.1,27.56
2025-07-15,Office Chair,Furniture,Hyderabad,164.48,2,328.96,125.36
2025-07-15,Frying Pan,Kitchen,Pune,49.02,8,392.16,97.35
2025-07-15,Wall Clock,Decor,Mumbai,23.07,11,253.77,92.15
2025-07-15,Table Lamp,Lighting,Bangalore,38.07,12,456.84,225.11
2025-07-15,Cushion Cover,Decor,Hyderabad,16.39,21,344.19,108.25
2025-07-15,Bath Towel Set,Bath,Delhi,28.33,9,254.97,112.79
2025-07-16,Wall Clock,Decor,Mumbai,25.13,7,175.91,87.87
2025-07-16,Bed Sheets (King),Bedding,Chennai,65.51,1,65.51,14.04
2025-07-16,Bed Sheets (King),Bedding,Mumbai,70.53,1,70.53,34.21
2025-07-16,Wall Clock,Decor,Pune,26.61,4,106.44,31.19
2025-07-16,Coffee Table,Furniture,Delhi,109.1,4,436.4,135.17
2025-07-16,Cushion Cover,Decor,Delhi,17.78,5,88.9,33.06
2025-07-16,Frying Pan,Kitchen,Delhi,45.48,3,136.44,49.7
2025-07-16,Coffee Table,Furniture,Delhi,115.04,4,460.16,113.48
2025-07-17,Table Lamp,Lighting,Mumbai,35.53,14,497.42,213.77
2025-07-17,Bath Towel Set,Bath,Chennai,28.83,6,172.98,78.97
2025-07-17,Cushion Cover,Decor,Mumbai,17.48,15,262.2,91.73
2025-07-17,Bookshelf,Furniture,Chennai,80.61,5,403.05,178.28
2025-07-17,Cushion Cover,Decor,Chennai,18.41,12,220.92,57.98
2025-07-17,Bed Sheets (King),Bedding,Bangalore,68.11,4,272.44,133.13
2025-07-17,Coffee Table,Furniture,Pune,127.15,1,127.15,31.62
2025-07-17,Office Chair,Furniture,Chennai,138.47,3,415.41,151.6
2025-07-17,Cushion Cover,Decor,Pune,16.78,24,402.72,159.11
2025-07-17,Frying Pan,Kitchen,Chennai,48.64,4,194.56,43.39
2025-07-17,Bookshelf,Furniture,Chennai,87.54,1,87.54,24.29
2025-07-17,Cushion Cover,Decor,Chennai,18.63,12,223.56,59.33
2025-07-18,Bookshelf,Furniture,Mumbai,81.24,3,243.72,107.85
2025-07-18,Bed Sheets (King),Bedding,Mumbai,65.52,6,393.12,114.48
2025-07-18,Wall Clock,Decor,Bangalore,22.99,8,183.92,78.44
2025-07-18,Bath Towel Set,Bath,Chennai,27.76,8,222.08,70.1
2025-07-18,Wall Clock,Decor,Pune,22.61,13,293.93,100.22
2025-07-18,Frying Pan,Kitchen,Hyderabad,46.36,6,278.16,122.4
2025-07-18,Bed Sheets (King),Bedding,Hyderabad,60.93,3,182.79,50.8
2025-07-18,Bath Towel Set,Bath,Delhi,29.0,8,232.0,102.86
2025-07-18,Table Lamp,Lighting,Bangalore,36.21,14,506.94,107.56
2025-07-18,Bed Sheets (King),Bedding,Chennai,64.35,2,128.7,44.47
2025-07-18,Frying Pan,Kitchen,Chennai,46.1,11,507.1,231.01
2025-07-18,Bath Towel Set,Bath,Pune,30.55,4,122.2,42.1
2025-07-19,Table Lamp,Lighting,Bangalore,37.62,7,263.34,75.57
2025-07-19,Cushion Cover,Decor,Chennai,17.34,1,17.34,4.98
2025-07-19,Ceramic Mug,Kitchen,Hyderabad,10.85,39,423.15,136.02
2025-07-19,Table Lamp,Lighting,Mumbai,33.89,5,169.45,59.3
2025-07-19,Ceramic Mug,Kitchen,Mumbai,12.25,41,502.25,185.75
2025-07-19,Bed Sheets (King),Bedding,Chennai,65.39,2,130.78,30.89
2025-07-19,Wall Clock,Decor,Hyderabad,24.32,19,462.08,191.62
2025-07-19,Coffee Table,Furniture,Bangalore,129.55,3,388.65,134.85
2025-07-19,Coffee Table,Furniture,Delhi,120.28,2,240.56,104.87
2025-07-19,Coffee Table,Furniture,Delhi,120.38,2,240.76,98.2
2025-07-20,Bed Sheets (King),Bedding,Mumbai,64.83,1,64.83,23.2
2025-07-20,Coffee Table,Furniture,Mumbai,121.57,2,243.14,118.35
2025-07-20,Bed Sheets (King),Bedding,Mumbai,70.01,6,420.06,204.98
2025-07-20,Office Chair,Furniture,Hyderabad,139.42,2,278.84,74.62
2025-07-20,Ceramic Mug,Kitchen,Delhi,11.39,25,284.75,105.9
2025-07-20,Coffee Table,Furniture,Bangalore,124.25,2,248.5,78.16
2025-07-20,Office Chair,Furniture,Delhi,162.85,3,488.55,227.72
2025-07-20,Frying Pan,Kitchen,Hyderabad,43.86,7,307.02,107.8
2025-07-20,Bookshelf,Furniture,Pune,86.49,3,259.47,103.53
2025-07-20,Bath Towel Set,Bath,Pune,31.91,12,382.92,98.34
2025-07-21,Wall Clock,Decor,Pune,26.09,20,521.8,124.48
2025-07-21,Cushion Cover,Decor,Pune,18.93,5,94.65,19.37
2025-07-21,Coffee Table,Furniture,Pune,131.7,4,526.8,235.0
2025-07-21,Bed Sheets (King),Bedding,Mumbai,61.53,7,430.71,202.21
2025-07-21,Cushion Cover,Decor,Delhi,17.61,14,246.54,121.14
2025-07-21,Office Chair,Furniture,Bangalore,138.55,1,138.55,49.49
2025-07-21,Office Chair,Furniture,Chennai,136.5,3,409.5,191.23
2025-07-21,Coffee Table,Furniture,Chennai,120.15,3,360.45,117.71
2025-07-21,Bath Towel Set,Bath,Hyderabad,32.84,12,394.08,134.39
2025-07-21,Frying Pan,Kitchen,Hyderabad,42.52,1,42.52,9.16
2025-07-21,Table Lamp,Lighting,Pune,36.04,1,36.04,16.27
2025-07-21,Frying Pan,Kitchen,Pune,42.97,4,171.88,35.46
2025-07-21,Table Lamp,Lighting,Bangalore,33.44,3,100.32,34.65
2025-07-21,Ceramic Mug,Kitchen,Mumbai,12.17,17,206.89,103.31
2025-07-21,Wall Clock,Decor,Mumbai,26.34,14,368.76,146.79
2025-07-21,Ceramic Mug,Kitchen,Chennai,13.1,1,13.1,5.84
2025-07-21,Frying Pan,Kitchen,Chennai,46.32,4,185.28,82.94
2025-07-21,Frying Pan,Kitchen,Mumbai,47.66,4,190.64,81.55
2025-07-21,Table Lamp,Lighting,Chennai,37.43,9,336.87,91.03
2025-07-22,Cushion Cover,Decor,Hyderabad,16.36,21,343.56,97.95
2025-07-22,Wall Clock,Decor,Bangalore,24.06,8,192.48,41.42
2025-07-22,Bookshelf,Furniture,Hyderabad,89.53,4,358.12,101.0
2025-07-22,Ceramic Mug,Kitchen,Delhi,11.49,15,172.35,73.04
2025-07-22,Office Chair,Furniture,Hyderabad,158.0,2,316.0,149.6
2025-07-22,Ceramic Mug,Kitchen,Mumbai,12.66,13,164.58,56.06
2025-07-22,Ceramic Mug,Kitchen,Chennai,10.96,5,54.8,12.65
2025-07-22,Bookshelf,Furniture,Pune,90.43,5,452.15,144.05
2025-07-22,Frying Pan,Kitchen,Chennai,40.69,4,162.76,42.86
2025-07-22,Bath Towel Set,Bath,Bangalore,32.4,2,64.8,20.68
2025-07-22,Bookshelf,Furniture,Mumbai,79.13,2,158.26,67.49
2025-07-22,Table Lamp,Lighting,Bangalore,38.04,5,190.2,81.22
2025-07-22,Wall Clock,Decor,Mumbai,22.82,17,387.94,157.53
2025-07-23,Bookshelf,Furniture,Bangalore,90.04,2,180.08,83.54
2025-07-23,Office Chair,Furniture,Pune,145.62,2,291.24,95.01
2025-07-23,Office Chair,Furniture,Hyderabad,139.64,2,279.28,61.75
2025-07-23,Wall Clock,Decor,Hyderabad,22.71,10,227.1,78.02
2025-07-23,Ceramic Mug,Kitchen,Pune,12.96,2,25.92,6.08
2025-07-23,Bed Sheets (King),Bedding,Bangalore,65.34,1,65.34,30.27
2025-07-23,Wall Clock,Decor,Chennai,25.26,11,277.86,70.96
2025-07-23,Bath Towel Set,Bath,Bangalore,27.26,3,81.78,38.32
2025-07-23,Coffee Table,Furniture,Pune,124.34,3,373.02,127.89
2025-07-23,Cushion Cover,Decor,Delhi,16.96,24,407.04,162.05
2025-07-23,Cushion Cover,Decor,Hyderabad,16.24,2,32.48,12.31
2025-07-23,Frying Pan,Kitchen,Mumbai,45.53,11,500.83,122.9
2025-07-23,Cushion Cover,Decor,Chennai,18.39,21,386.19,191.42
2025-07-24,Bath Towel Set,Bath,Bangalore,32.03,4,128.12,52.49
2025-07-24,Office Chair,Furniture,Hyderabad,145.59,2,291.18,80.84
2025-07-24,Frying Pan,Kitchen,Delhi,43.85,8,350.8,92.07
2025-07-24,Coffee Table,Furniture,Hyderabad,114.62,3,343.86,116.4
2025-07-24,Coffee Table,Furniture,Bangalore,131.09,3,393.27,130.78
2025-07-24,Frying Pan,Kitchen,Delhi,46.07,10,460.7,107.52
2025-07-24,Bed Sheets (King),Bedding,Mumbai,70.23,2,140.46,58.4
2025-07-24,Bed Sheets (King),Bedding,Mumbai,59.24,3,177.72,51.39
2025-07-24,Wall Clock,Decor,Chennai,24.98,18,449.64,125.95
2025-07-24,Coffee Table,Furniture,Pune,113.44,1,113.44,37.2
2025-07-24,Coffee Table,Furniture,Mumbai,112.17,1,112.17,38.2
2025-07-24,Frying Pan,Kitchen,Bangalore,44.66,10,446.6,179.68
2025-07-24,Coffee Table,Furniture,Mumbai,119.16,4,476.64,237.06
2025-07-24,Cushion Cover,Decor,Bangalore,19.23,17,326.91,141.77
2025-07-24,Ceramic Mug,Kitchen,Mumbai,11.04,17,187.68,72.17
2025-07-24,Bath Towel Set,Bath,Bangalore,31.8,13,413.4,112.74
2025-07-24,Table Lamp,Lighting,Chennai,36.83,11,405.13,160.42
2025-07-24,Bath Towel Set,Bath,Delhi,32.39,1,32.39,12.0
2025-07-24,Bed Sheets (King),Bedding,Delhi,66.31,1,66.31,17.61
2025-07-24,Ceramic Mug,Kitchen,Hyderabad,11.79,14,165.06,38.64
2025-07-25,Bed Sheets (King),Bedding,Mumbai,66.24,7,463.68,99.47
2025-07-25,Office Chair,Furniture,Hyderabad,155.2,3,465.6,134.79
2025-07-25,Cushion Cover,Decor,Hyderabad,18.74,22,412.28,148.63
2025-07-25,Bed Sheets (King),Bedding,Bangalore,67.28,1,67.28,19.49
2025-07-25,Coffee Table,Furniture,Chennai,131.76,3,395.28,138.17
2025-07-25,Office Chair,Furniture,Mumbai,157.88,3,473.64,123.67
2025-07-25,Bookshelf,Furniture,Chennai,81.22,5,406.1,188.22
2025-07-25,Ceramic Mug,Kitchen,Bangalore,12.4,4,49.6,20.54
2025-07-25,Ceramic Mug,Kitchen,Delhi,13.07,35,457.45,102.18
2025-07-25,Frying Pan,Kitchen,Pune,44.56,5,222.8,75.95
2025-07-25,Bookshelf,Furniture,Chennai,80.3,2,160.6,46.47
2025-07-25,Ceramic Mug,Kitchen,Hyderabad,11.25,8,90.0,28.76
2025-07-25,Bed Sheets (King),Bedding,Chennai,68.74,4,274.96,116.14
2025-07-25,Ceramic Mug,Kitchen,Hyderabad,11.85,25,296.25,90.03
2025-07-26,Coffee Table,Furniture,Delhi,113.15,4,452.6,109.33
2025-07-26,Frying Pan,Kitchen,Hyderabad,42.1,9,378.9,155.67
2025-07-26,Cushion Cover,Decor,Delhi,17.54,27,473.58,194.48
2025-07-26,Frying Pan,Kitchen,Delhi,46.84,3,140.52,30.76
2025-07-26,Wall Clock,Decor,Delhi,22.85,6,137.1,36.42
2025-07-26,Ceramic Mug,Kitchen,Chennai,12.01,10,120.1,38.18
