Order Date,Product Name,Category,City,Unit Price,Quantity Sold,Total Sales,Net Profit
2025-07-07,Green Tea,Beverages,Chennai,6.7,30,201.0,47.75
2025-07-07,Eggs (Dz),Dairy,Pune,4.16,117,486.72,234.48
2025-07-08,Tomato Ketchup,Pantry,Bangalore,3.21,79,253.59,94.05
2025-07-08,Tomato Ketchup,Pantry,Delhi,3.43,88,301.84,104.47
2025-07-08,Whole Wheat Bread,Bakery,Mumbai,3.2,72,230.4,96.47
2025-07-08,Potato Chips,Snacks,Hyderabad,2.05,177,362.85,123.86
2025-07-08,Organic Milk,Dairy,Mumbai,4.59,92,422.28,205.98
2025-07-08,Green Tea,Beverages,Mumbai,7.01,4,28.04,10.49
2025-07-08,Chicken Breast,Meat,Hyderabad,8.41,53,445.73,109.47
2025-07-08,Eggs (Dz),Dairy,Bangalore,4.27,107,456.89,222.11
2025-07-08,Chicken Breast,Meat,Bangalore,9.31,13,121.03,37.28
2025-07-08,Chicken Breast,Meat,Hyderabad,7.81,19,148.39,31.61
2025-07-08,Tomato Ketchup,Pantry,Delhi,3.41,6,20.46,8.96
2025-07-09,Tomato Ketchup,Pantry,Hyderabad,3.21,16,51.36,11.01
2025-07-09,Potato Chips,Snacks,Pune,2.18,112,244.16,63.65
2025-07-09,Organic Milk,Dairy,Delhi,4.72,23,108.56,32.7
2025-07-09,Tomato Ketchup,Pantry,Bangalore,3.74,121,452.54,212.94
2025-07-09,Green Tea,Beverages,Delhi,6.08,68,413.44,146.34
2025-07-09,Organic Milk,Dairy,Delhi,4.22,89,375.58,158.99
2025-07-09,Whole Wheat Bread,Bakery,Mumbai,2.76,117,322.92,102.35
2025-07-09,Eggs (Dz),Dairy,Pune,4.07,5,20.35,10.07
2025-07-09,Apples (1kg),Produce,Delhi,5.44,50,272.0,81.62
2025-07-09,Pasta,Pantry,Pune,2.48,163,404.24,113.89
2025-07-09,Pasta,Pantry,Mumbai,2.7,168,453.6,226.6
2025-07-09,Apples (1kg),Produce,Delhi,5.39,85,458.15,152.4
2025-07-10,Apples (1kg),Produce,Hyderabad,5.03,11,55.33,15.45
2025-07-10,Organic Milk,Dairy,Delhi,4.25,68,289.0,71.0
2025-07-10,Eggs (Dz),Dairy,Bangalore,4.37,96,419.52,132.43
2025-07-10,Green Tea,Beverages,Mumbai,7.07,2,14.14,3.07
2025-07-10,Potato Chips,Snacks,Mumbai,2.37,143,338.91,114.78
2025-07-10,Potato Chips,Snacks,Pune,2.32,118,273.76,135.95
2025-07-10,Tomato Ketchup,Pantry,Pune,3.43,73,250.39,86.43
2025-07-10,Tomato Ketchup,Pantry,Delhi,3.41,126,429.66,195.98
2025-07-10,Apples (1kg),Produce,Bangalore,4.62,45,207.9,80.28
2025-07-11,Chicken Breast,Meat,Delhi,7.78,4,31.12,13.31
2025-07-11,Apples (1kg),Produce,Mumbai,5.29,99,523.71,164.81
2025-07-11,Tomato Ketchup,Pantry,Mumbai,3.57,20,71.4,35.39
2025-07-11,Chicken Breast,Meat,Delhi,8.03,58,465.74,177.6
2025-07-11,Coffee Beans,Beverages,Mumbai,11.63,35,407.05,108.38
2025-07-11,Pasta,Pantry,Bangalore,2.58,81,208.98,88.24
2025-07-11,Whole Wheat Bread,Bakery,Hyderabad,3.19,78,248.82,68.53
2025-07-11,Chicken Breast,Meat,Mumbai,7.88,24,189.12,50.69
2025-07-11,Potato Chips,Snacks,Pune,2.15,127,273.05,69.25
2025-07-12,Coffee Beans,Beverages,Delhi,12.91,35,451.85,142.58
2025-07-12,Coffee Beans,Beverages,Hyderabad,12.99,35,454.65,219.99
2025-07-12,Potato Chips,Snacks,Pune,2.14,207,442.98,108.49
2025-07-12,Green Tea,Beverages,Mumbai,6.46,45,290.7,102.37
2025-07-12,Apples (1kg),Produce,Pune,5.18,33,170.94,83.27
2025-07-12,Green Tea,Beverages,Chennai,6.0,31,186.0,72.67
2025-07-12,Green Tea,Beverages,Mumbai,5.96,63,375.48,131.79
2025-07-12,Apples (1kg),Produce,Hyderabad,4.56,23,104.88,30.39
2025-07-12,Eggs (Dz),Dairy,Pune,4.36,37,161.32,56.18
2025-07-12,Apples (1kg),Produce,Mumbai,4.95,44,217.8,79.34
2025-07-12,Tomato Ketchup,Pantry,Pune,3.57,103,367.71,181.18
2025-07-12,Apples (1kg),Produce,Delhi,5.32,46,244.72,86.89
2025-07-12,Apples (1kg),Produce,Bangalore,5.43,10,54.3,18.42
2025-07-12,Whole Wheat Bread,Bakery,Hyderabad,3.2,143,457.6,138.31
2025-07-12,Coffee Beans,Beverages,Hyderabad,13.08,25,327.0,96.84
2025-07-12,Pasta,Pantry,Delhi,2.7,6,16.2,3.49
2025-07-13,Chicken Breast,Meat,Hyderabad,8.17,23,187.91,50.75
2025-07-13,Tomato Ketchup,Pantry,Mumbai,3.68,50,184.0,40.06
2025-07-13,Organic Milk,Dairy,Hyderabad,4.63,69,319.47,65.73
2025-07-13,Coffee Beans,Beverages,Mumbai,11.22,11,123.42,36.78
2025-07-13,Whole Wheat Bread,Bakery,Chennai,2.98,66,196.68,57.01
2025-07-13,Potato Chips,Snacks,Chennai,2.16,58,125.28,61.89
2025-07-13,Potato Chips,Snacks,Mumbai,2.04,192,391.68,145.99
2025-07-13,Organic Milk,Dairy,Chennai,4.43,86,380.98,101.57
2025-07-13,Organic Milk,Dairy,Mumbai,4.31,73,314.63,93.07
2025-07-13,Chicken Breast,Meat,Mumbai,8.76,4,35.04,14.53
2025-07-13,Green Tea,Beverages,Delhi,6.9,29,200.1,56.05
2025-07-13,Apples (1kg),Produce,Hyderabad,5.22,38,198.36,96.77
2025-07-13,Eggs (Dz),Dairy,Mumbai,3.92,29,113.68,46.63
2025-07-13,Chicken Breast,Meat,Hyderabad,8.81,17,149.77,32.69
2025-07-13,Eggs (Dz),Dairy,Hyderabad,4.45,46,204.7,75.11
2025-07-13,Apples (1kg),Produce,Hyderabad,5.42,73,395.66,170.31
2025-07-13,Apples (1kg),Produce,Mumbai,4.84,72,348.48,86.37
2025-07-14,Green Tea,Beverages,Pune,6.9,3,20.7,6.86
2025-07-14,Whole Wheat Bread,Bakery,Mumbai,3.02,42,126.84,62.07
2025-07-14,Coffee Beans,Beverages,Pune,12.37,34,420.58,153.1
2025-07-14,Whole Wheat Bread,Bakery,Mumbai,3.17,2,6.34,2.93
2025-07-14,Pasta,Pantry,Mumbai,2.3,60,138.0,58.37
2025-07-14,Green Tea,Beverages,Mumbai,6.87,29,199.23,67.69
2025-07-14,Coffee Beans,Beverages,Delhi,11.45,2,22.9,11.32
2025-07-14,Apples (1kg),Produce,Delhi,4.72,29,136.88,50.67
2025-07-14,Apples (1kg),Produce,Delhi,4.87,52,253.24,61.5
2025-07-14,Apples (1kg),Produce,Delhi,5.02,74,371.48,103.86
2025-07-14,Whole Wheat Bread,Bakery,Hyderabad,3.02,130,392.6,101.07
2025-07-14,Organic Milk,Dairy,Pune,4.22,42,177.24,71.51
2025-07-14,Green Tea,Beverages,Hyderabad,7.02,39,273.78,134.16
2025-07-14,Pasta,Pantry,Pune,2.29,151,345.79,168.1
2025-07-15,Potato Chips,Snacks,Hyderabad,2.26,183,413.58,126.57
2025-07-15,Pasta,Pantry,Mumbai,2.58,123,317.34,125.45
2025-07-15,Tomato Ketchup,Pantry,Delhi,3.19,121,385.99,104.23
2025-07-15,Chicken Breast,Meat,Delhi,7.96,33,262.68,97.92
2025-07-15,Organic Milk,Dairy,Hyderabad,4.51,51,230.01,62.73
2025-07-15,Potato Chips,Snacks,Bangalore,2.13,94,200.22,43.37
2025-07-15,Whole Wheat Bread,Bakery,Hyderabad,3.26,153,498.78,201.4
2025-07-15,Whole Wheat Bread,Bakery,Chennai,3.29,116,381.64,182.7
2025-07-15,Chicken Breast,Meat,Pune,8.91,16,142.56,38.18
2025-07-15,Whole Wheat Bread,Bakery,Mumbai,3.13,75,234.75,52.44
2025-07-15,Green Tea,Beverages,Hyderabad,6.33,40,253.2,65.69
2025-07-15,Green Tea,Beverages,Bangalore,6.52,37,241.24,90.38
2025-07-15,Pasta,Pantry,Hyderabad,2.71,184,498.64,108.54
2025-07-15,Coffee Beans,Beverages,Hyderabad,12.58,30,377.4,133.85
2025-07-15,Eggs (Dz),Dairy,Pune,4.59,48,220.32,103.6
2025-07-15,Organic Milk,Dairy,Chennai,4.57,20,91.4,37.25
2025-07-15,Tomato Ketchup,Pantry,Mumbai,3.39,88,298.32,120.84
2025-07-16,Potato Chips,Snacks,Bangalore,2.14,91,194.74,52.19
2025-07-16,Potato Chips,Snacks,Delhi,1.98,75,148.5,43.26
2025-07-16,Eggs (Dz),Dairy,Pune,4.28,92,393.76,164.21
2025-07-16,Apples (1kg),Produce,Pune,4.64,94,436.16,111.12
2025-07-16,Apples (1kg),Produce,Delhi,5.18,51,264.18,121.31
2025-07-16,Eggs (Dz),Dairy,Bangalore,3.97,70,277.9,87.95
2025-07-16,Green Tea,Beverages,Bangalore,7.03,67,471.01,230.15
2025-07-16,Organic Milk,Dairy,Hyderabad,4.24,47,199.28,50.81
2025-07-16,Eggs (Dz),Dairy,Pune,4.43,91,403.13,181.96
2025-07-16,Whole Wheat Bread,Bakery,Bangalore,2.76,47,129.72,26.55
2025-07-16,Apples (1kg),Produce,Chennai,4.94,5,24.7,9.54
2025-07-16,Whole Wheat Bread,Bakery,Delhi,3.16,127,401.32,126.3
2025-07-16,Pasta,Pantry,Mumbai,2.57,153,393.21,86.02
2025-07-16,Tomato Ketchup,Pantry,Pune,3.38,43,145.34,37.84
2025-07-16,Organic Milk,Dairy,Hyderabad,4.6,30,138.0,66.28
2025-07-17,Pasta,Pantry,Delhi,2.49,136,338.64,158.81
2025-07-17,Coffee Beans,Beverages,Delhi,13.04,17,221.68,103.5
2025-07-17,Chicken Breast,Meat,Mumbai,8.33,47,391.51,144.78
2025-07-17,Green Tea,Beverages,Chennai,6.7,60,402.0,136.64
2025-07-17,Apples (1kg),Produce,Delhi,4.85,95,460.75,154.23
2025-07-17,Organic Milk,Dairy,Hyderabad,4.9,25,122.5,59.07
2025-07-17,Coffee Beans,Beverages,Bangalore,12.74,3,38.22,13.32
2025-07-17,Tomato Ketchup,Pantry,Chennai,3.49,73,254.77,74.12
2025-07-17,Whole Wheat Bread,Bakery,Chennai,2.93,153,448.29,113.21
2025-07-17,Apples (1kg),Produce,Pune,5.07,38,192.66,80.6
2025-07-17,Green Tea,Beverages,Mumbai,6.17,29,178.93,79.54
2025-07-17,Organic Milk,Dairy,Pune,4.4,69,303.6,113.25
2025-07-17,Chicken Breast,Meat,Hyderabad,8.6,44,378.4,120.26
2025-07-17,Coffee Beans,Beverages,Pune,11.59,38,440.42,102.7
2025-07-17,Eggs (Dz),Dairy,Pune,3.8,50,190.0,89.77
2025-07-18,Organic Milk,Dairy,Chennai,4.53,16,72.48,28.18
2025-07-18,Green Tea,Beverages,Delhi,6.18,22,135.96,59.95
2025-07-18,Whole Wheat Bread,Bakery,Hyderabad,2.72,75,204.0,41.42
2025-07-18,Chicken Breast,Meat,Pune,9.09,7,63.63,17.2
2025-07-18,Coffee Beans,Beverages,Mumbai,12.73,11,140.03,48.87
2025-07-18,Chicken Breast,Meat,Pune,8.56,30,256.8,91.19
2025-07-18,Chicken Breast,Meat,Pune,9.18,41,376.38,116.61
2025-07-18,Apples (1kg),Produce,Delhi,4.99,23,114.77,46.23
2025-07-18,Organic Milk,Dairy,Mumbai,4.82,104,501.28,157.42
2025-07-18,Tomato Ketchup,Pantry,Delhi,3.8,31,117.8,32.96
2025-07-18,Tomato Ketchup,Pantry,Hyderabad,3.78,94,355.32,106.8
2025-07-19,Green Tea,Beverages,Pune,6.56,2,13.12,4.92
2025-07-19,Tomato Ketchup,Pantry,Pune,3.59,96,344.64,100.31
2025-07-19,Potato Chips,Snacks,Pune,2.04,35,71.4,29.89
2025-07-19,Pasta,Pantry,Pune,2.45,132,323.4,104.63
2025-07-19,Whole Wheat Bread,Bakery,Bangalore,3.02,9,27.18,10.02
2025-07-19,Chicken Breast,Meat,Delhi,8.87,14,124.18,49.65
2025-07-19,Green Tea,Beverages,Pune,6.7,48,321.6,156.89
2025-07-19,Whole Wheat Bread,Bakery,Hyderabad,3.29,109,358.61,106.38
2025-07-19,Coffee Beans,Beverages,Chennai,10.98,5,54.9,22.81
2025-07-19,Tomato Ketchup,Pantry,Bangalore,3.77,5,18.85,3.78
2025-07-20,Organic Milk,Dairy,Mumbai,4.22,42,177.24,56.98
2025-07-20,Green Tea,Beverages,Chennai,6.71,43,288.53,143.1
2025-07-20,Whole Wheat Bread,Bakery,Chennai,3.21,127,407.67,90.61
2025-07-20,Coffee Beans,Beverages,Bangalore,12.79,5,63.95,23.72
2025-07-20,Pasta,Pantry,Chennai,2.51,87,218.37,83.86
2025-07-20,Potato Chips,Snacks,Delhi,2.37,102,241.74,76.48
2025-07-20,Apples (1kg),Produce,Mumbai,5.29,96,507.84,167.19
2025-07-20,Eggs (Dz),Dairy,Bangalore,3.87,64,247.68,79.93
2025-07-20,Whole Wheat Bread,Bakery,Delhi,2.76,164,452.64,184.45
2025-07-20,Tomato Ketchup,Pantry,Bangalore,3.57,104,371.28,136.51
2025-07-20,Coffee Beans,Beverages,Delhi,11.74,8,93.92,38.39
2025-07-20,Whole Wheat Bread,Bakery,Hyderabad,2.83,70,198.1,46.42
2025-07-20,Green Tea,Beverages,Delhi,6.69,47,314.43,86.56
2025-07-20,Whole Wheat Bread,Bakery,Chennai,3.24,150,486.0,241.53
2025-07-20,Whole Wheat Bread,Bakery,Hyderabad,2.75,83,228.25,89.87
2025-07-21,Apples (1kg),Produce,Chennai,4.61,88,405.68,153.93
2025-07-21,Green Tea,Beverages,Bangalore,5.9,9,53.1,15.64
2025-07-21,Apples (1kg),Produce,Delhi,4.88,12,58.56,23.62
2025-07-21,Chicken Breast,Meat,Chennai,9.17,7,64.19,18.37
2025-07-21,Eggs (Dz),Dairy,Hyderabad,4.31,100,431.0,150.57
2025-07-21,Green Tea,Beverages,Delhi,6.2,42,260.4,84.2
2025-07-21,Pasta,Pantry,Chennai,2.62,29,75.98,22.0
2025-07-21,Eggs (Dz),Dairy,Chennai,3.98,25,99.5,36.95
2025-07-21,Organic Milk,Dairy,Chennai,4.76,49,233.24,82.47
2025-07-21,Whole Wheat Bread,Bakery,Pune,2.93,121,354.53,162.05
2025-07-21,Apples (1kg),Produce,Hyderabad,5.44,60,326.4,151.41
2025-07-21,Coffee Beans,Beverages,Hyderabad,12.5,7,87.5,27.86
2025-07-21,Potato Chips,Snacks,Pune,1.99,126,250.74,110.05
2025-07-21,Pasta,Pantry,Hyderabad,2.55,163,415.65,118.38
2025-07-21,Eggs (Dz),Dairy,Mumbai,3.87,91,352.17,106.54
2025-07-22,Tomato Ketchup,Pantry,Delhi,3.34,35,116.9,54.54
2025-07-22,Apples (1kg),Produce,Hyderabad,4.85,93,451.05,169.29
2025-07-22,Whole Wheat Bread,Bakery,Mumbai,2.76,55,151.8,52.54
2025-07-22,Potato Chips,Snacks,Mumbai,2.42,7,16.94,3.53
2025-07-22,Whole Wheat Bread,Bakery,Pune,3.26,143,466.18,205.16
2025-07-22,Organic Milk,Dairy,Bangalore,4.05,24,97.2,35.94
2025-07-22,Chicken Breast,Meat,Chennai,7.71,32,246.72,77.71
2025-07-22,Green Tea,Beverages,Chennai,6.51,58,377.58,115.43
2025-07-22,Apples (1kg),Produce,Mumbai,4.53,10,45.3,10.89
2025-07-22,Apples (1kg),Produce,Bangalore,5.02,24,120.48,47.35
2025-07-22,Tomato Ketchup,Pantry,Delhi,3.28,57,186.96,87.18
2025-07-22,Eggs (Dz),Dairy,Delhi,4.46,2,8.92,3.48
2025-07-22,Whole Wheat Bread,Bakery,Bangalore,2.84,159,451.56,223.11
2025-07-23,Green Tea,Beverages,Chennai,6.47,29,187.63,59.39
2025-07-23,Tomato Ketchup,Pantry,Mumbai,3.26,68,221.68,103.65
2025-07-23,Apples (1kg),Produce,Bangalore,5.1,55,280.5,118.9
2025-07-23,Green Tea,Beverages,Chennai,6.65,24,159.6,43.38
2025-07-23,Chicken Breast,Meat,Pune,8.06,52,419.12,148.22
2025-07-23,Pasta,Pantry,Bangalore,2.28,196,446.88,204.7
2025-07-23,Tomato Ketchup,Pantry,Hyderabad,3.82,10,38.2,8.96
2025-07-23,Coffee Beans,Beverages,Mumbai,13.09,5,65.45,23.81
2025-07-23,Coffee Beans,Beverages,Delhi,12.56,35,439.6,109.56
2025-07-24,Tomato Ketchup,Pantry,Bangalore,3.6,19,68.4,14.34
2025-07-24,Tomato Ketchup,Pantry,Mumbai,3.45,79,272.55,72.34
2025-07-24,Pasta,Pantry,Hyderabad,2.54,7,17.78,8.08
2025-07-24,Green Tea,Beverages,Pune,6.78,26,176.28,81.79
2025-07-24,Potato Chips,Snacks,Hyderabad,2.13,150,319.5,91.11
2025-07-24,Chicken Breast,Meat,Pune,8.51,52,442.52,208.38
2025-07-24,Green Tea,Beverages,Bangalore,6.93,49,339.57,107.03
2025-07-24,Tomato Ketchup,Pantry,Mumbai,3.43,133,456.19,183.33
2025-07-24,Eggs (Dz),Dairy,Pune,4.15,34,141.1,42.35
2025-07-24,Coffee Beans,Beverages,Delhi,10.88,27,293.76,146.67
2025-07-24,Apples (1kg),Produce,Hyderabad,4.64,93,431.52,187.28
2025-07-24,Coffee Beans,Beverages,Chennai,11.3,40,452.0,138.76
2025-07-24,Eggs (Dz),Dairy,Delhi,4.21,70,294.7,145.64
2025-07-24,Green Tea,Beverages,Bangalore,6.73,32,215.36,79.14
2025-07-24,Eggs (Dz),Dairy,Bangalore,4.46,116,517.36,126.17
2025-07-24,Whole Wheat Bread,Bakery,Mumbai,2.84,165,468.6,219.05
2025-07-24,Potato Chips,Snacks,Hyderabad,2.23,205,457.15,209.95
2025-07-24,Chicken Breast,Meat,Delhi,9.28,47,436.16,164.79
2025-07-24,Potato Chips,Snacks,Chennai,2.38,35,83.3,20.5
2025-07-24,Chicken Breast,Meat,Bangalore,8.0,53,424.0,180.01
2025-07-25,Whole Wheat Bread,Bakery,Chennai,2.72,124,337.28,120.84
2025-07-25,Chicken Breast,Meat,Pune,8.86,55,487.3,230.53
2025-07-25,Whole Wheat Bread,Bakery,Mumbai,2.92,89,259.88,93.07
2025-07-25,Whole Wheat Bread,Bakery,Chennai,2.82,74,208.68,92.54
2025-07-25,Pasta,Pantry,Delhi,2.71,5,13.55,6.36
2025-07-25,Organic Milk,Dairy,Mumbai,4.64,64,296.96,71.07
2025-07-25,Green Tea,Beverages,Pune,6.76,22,148.72,51.09
2025-07-25,Chicken Breast,Meat,Chennai,8.85,21,185.85,92.69
2025-07-25,Organic Milk,Dairy,Mumbai,4.6,40,184.0,75.85
2025-07-26,Organic Milk,Dairy,Pune,4.63,47,217.61,57.9
2025-07-26,Tomato Ketchup,Pantry,Bangalore,3.15,66,207.9,72.67
2025-07-26,Coffee Beans,Beverages,Chennai,12.12,25,303.0,87.31
2025-07-26,Tomato Ketchup,Pantry,Pune,3.62,129,466.98,179.63
2025-07-26,Green Tea,Beverages,Chennai,6.87,59,405.33,141.99
2025-07-26,Green Tea,Beverages,Pune,6.79,44,298.76,105.85
2025-07-26,Whole Wheat Bread,Bakery,Mumbai,2.96,36,106.56,34.34
2025-07-26,Apples (1kg),Produce,Pune,4.83,89,429.87,140.76
2025-07-26,Potato Chips,Snacks,Mumbai,2.17,213,462.21,132.9
2025-07-26,Whole Wheat Bread,Bakery,Bangalore,3.03,53,160.59,76.17
2025-07-26,Potato Chips,Snacks,Mumbai,2.08,201,418.08,166.91
2025-07-26,Chicken Breast,Meat,Hyderabad,8.66,4,34.64,13.9
2025-07-26,Green Tea,Beverages,Delhi,6.69,31,207.39,70.87
2025-07-26,Green Tea,Beverages,Delhi,6.81,61,415.41,85.66
2025-07-26,Coffee Beans,Beverages,Delhi,12.07,4,48.28,18.37
2025-07-26,Potato Chips,Snacks,Chennai,2.29,166,380.14,178.12
2025-07-26,Potato Chips,Snacks,Chennai,2.2,166,365.2,137.2
2025-07-26,Apples (1kg),Produce,Mumbai,5.33,4,21.32,6.91
2025-07-26,Apples (1kg),Produce,Pune,4.86,67,325.62,121.04
2025-07-26,Eggs (Dz),Dairy,Delhi,4.34,60,260.4,89.08
2025-07-26,Tomato Ketchup,Pantry,Hyderabad,3.81,75,285.75,94.4
2025-07-26,Green Tea,Beverages,Bangalore,7.1,58,411.8,200.23
2025-07-27,Apples (1kg),Produce,Bangalore,5.4,77,415.8,151.37
2025-07-27,Eggs (Dz),Dairy,Hyderabad,4.12,79,325.48,145.08
2025-07-27,Apples (1kg),Produce,Mumbai,5.17,8,41.36,8.57
2025-07-27,Apples (1kg),Produce,Hyderabad,5.43,15,81.45,17.95
2025-07-27,Apples (1kg),Produce,Bangalore,4.66,54,251.64,80.04
2025-07-27,Tomato Ketchup,Pantry,Bangalore,3.18,79,251.22,57.53
2025-07-27,Whole Wheat Bread,Bakery,Chennai,3.15,3,9.45,2.6
2025-07-27,Green Tea,Beverages,Mumbai,6.89,26,179.14,46.01
2025-07-27,Eggs (Dz),Dairy,Pune,4.19,109,456.71,215.01
2025-07-27,Organic Milk,Dairy,Mumbai,4.22,65,274.3,107.2
2025-07-27,Pasta,Pantry,Pune,2.33,164,382.12,120.19
2025-07-27,Whole Wheat Bread,Bakery,Bangalore,2.85,154,438.9,124.9
2025-07-27,Whole Wheat Bread,Bakery,Pune,2.78,152,422.56,135.23
2025-07-28,Whole Wheat Bread,Bakery,Hyderabad,3.27,114,372.78,112.59
2025-07-28,Chicken Breast,Meat,Delhi,9.07,40,362.8,152.56
2025-07-28,Eggs (Dz),Dairy,Pune,4.19,73,305.87,64.81
2025-07-28,Organic Milk,Dairy,Mumbai,4.25,85,361.25,172.26
2025-07-28,Potato Chips,Snacks,Bangalore,2.17,82,177.94,53.92
2025-07-28,Coffee Beans,Beverages,Delhi,12.11,10,121.1,58.17
2025-07-28,Pasta,Pantry,Chennai,2.74,78,213.72,45.5
2025-07-28,Tomato Ketchup,Pantry,Bangalore,3.3,63,207.9,81.5
2025-07-28,Whole Wheat Bread,Bakery,Delhi,3.09,67,207.03,102.87
2025-07-28,Whole Wheat Bread,Bakery,Hyderabad,3.11,17,52.87,12.66
2025-07-28,Pasta,Pantry,Bangalore,2.64,42,110.88,49.84
2025-07-28,Organic Milk,Dairy,Hyderabad,4.14,70,289.8,110.25
2025-07-28,Potato Chips,Snacks,Delhi,1.98,78,154.44,42.34
2025-07-28,Green Tea,Beverages,Bangalore,7.08,51,361.08,89.33
2025-07-28,Tomato Ketchup,Pantry,Bangalore,3.16,130,410.8,157.43
2025-07-28,Coffee Beans,Beverages,Mumbai,11.1,21,233.1,56.46
2025-07-28,Tomato Ketchup,Pantry,Hyderabad,3.71,79,293.09,80.73
2025-07-29,Coffee Beans,Beverages,Delhi,12.9,14,180.6,80.66
2025-07-29,Whole Wheat Bread,Bakery,Chennai,2.74,87,238.38,118.56
2025-07-29,Coffee Beans,Beverages,Pune,11.13,36,400.68,82.65
2025-07-29,Green Tea,Beverages,Mumbai,5.94,63,374.22,113.69
2025-07-29,Whole Wheat Bread,Bakery,Mumbai,3.07,61,187.27,53.18
2025-07-29,Coffee Beans,Beverages,Delhi,12.22,9,109.98,53.69
2025-07-29,Coffee Beans,Beverages,Mumbai,11.69,8,93.52,33.08
2025-07-29,Coffee Beans,Beverages,Hyderabad,10.85,12,130.2,26.54
2025-07-29,Tomato Ketchup,Pantry,Bangalore,3.6,3,10.8,4.12
2025-07-29,Potato Chips,Snacks,Hyderabad,2.24,38,85.12,37.04
2025-07-29,Green Tea,Beverages,Delhi,6.82,68,463.76,104.7
2025-07-29,Pasta,Pantry,Mumbai,2.66,23,61.18,23.31
2025-07-29,Chicken Breast,Meat,Mumbai,9.09,10,90.9,31.07
2025-07-30,Eggs (Dz),Dairy,Delhi,3.95,70,276.5,58.52
2025-07-30,Eggs (Dz),Dairy,Mumbai,4.08,90,367.2,123.33
2025-07-30,Apples (1kg),Produce,Pune,5.24,18,94.32,42.75
2025-07-30,Apples (1kg),Produce,Delhi,4.71,38,178.98,68.89
2025-07-30,Chicken Breast,Meat,Hyderabad,7.87,40,314.8,90.27
2025-07-30,Apples (1kg),Produce,Hyderabad,5.04,45,226.8,49.89
2025-07-30,Tomato Ketchup,Pantry,Delhi,3.6,17,61.2,20.61
2025-07-30,Chicken Breast,Meat,Delhi,9.28,55,510.4,230.31
2025-07-30,Eggs (Dz),Dairy,Bangalore,4.43,94,416.42,107.51
2025-07-30,Pasta,Pantry,Chennai,2.7,59,159.3,69.23
2025-07-30,Pasta,Pantry,Mumbai,2.5,45,112.5,52.25
2025-07-30,Tomato Ketchup,Pantry,Bangalore,3.81,8,30.48,7.94
2025-07-31,Coffee Beans,Beverages,Chennai,12.2,6,73.2,30.42
2025-07-31,Potato Chips,Snacks,Chennai,2.39,194,463.66,104.8
2025-07-31,Pasta,Pantry,Hyderabad,2.52,19,47.88,17.57
2025-07-31,Whole Wheat Bread,Bakery,Mumbai,2.87,40,114.8,32.61
2025-07-31,Whole Wheat Bread,Bakery,Pune,3.19,158,504.02,116.02
2025-07-31,Potato Chips,Snacks,Mumbai,2.34,91,212.94,77.09
2025-07-31,Chicken Breast,Meat,Bangalore,7.78,35,272.3,56.59
2025-07-31,Chicken Breast,Meat,Chennai,8.06,37,298.22,67.72
2025-07-31,Organic Milk,Dairy,Pune,4.73,32,151.36,41.37
2025-07-31,Apples (1kg),Produce,Hyderabad,4.83,74,357.42,135.01
2025-07-31,Potato Chips,Snacks,Mumbai,2.19,210,459.9,225.72
2025-07-31,Potato Chips,Snacks,Bangalore,2.3,80,184.0,53.37
2025-07-31,Potato Chips,Snacks,Bangalore,2.36,27,63.72,26.07
2025-07-31,Organic Milk,Dairy,Pune,4.93,102,502.86,161.57
2025-08-01,Coffee Beans,Beverages,Delhi,12.73,32,407.36,175.69
2025-08-01,Potato Chips,Snacks,Delhi,2.41,101,243.41,111.64
2025-08-01,Organic Milk,Dairy,Pune,4.57,106,484.42,220.35
2025-08-01,Tomato Ketchup,Pantry,Chennai,3.73,100,373.0,92.24
2025-08-01,Chicken Breast,Meat,Pune,8.08,52,420.16,147.65
2025-08-01,Eggs (Dz),Dairy,Delhi,4.18,79,330.22,68.73
2025-08-01,Whole Wheat Bread,Bakery,Mumbai,3.0,51,153.0,61.23
2025-08-01,Chicken Breast,Meat,Delhi,9.19,22,202.18,48.41
2025-08-01,Apples (1kg),Produce,Hyderabad,4.81,39,187.59,38.86
2025-08-01,Pasta,Pantry,Hyderabad,2.29,156,357.24,155.2
2025-08-01,Eggs (Dz),Dairy,Bangalore,3.84,97,372.48,98.61
2025-08-02,Apples (1kg),Produce,Hyderabad,5.28,40,211.2,101.28
2025-08-02,Coffee Beans,Beverages,Delhi,11.7,10,117.0,51.49
2025-08-02,Tomato Ketchup,Pantry,Pune,3.51,75,263.25,99.34
2025-08-02,Coffee Beans,Beverages,Bangalore,11.65,35,407.75,125.43
2025-08-02,Pasta,Pantry,Delhi,2.57,67,172.19,71.35
2025-08-02,Tomato Ketchup,Pantry,Bangalore,3.21,67,215.07,106.24
2025-08-02,Eggs (Dz),Dairy,Mumbai,4.4,95,418.0,101.29
2025-08-02,Potato Chips,Snacks,Hyderabad,2.14,97,207.58,96.67
2025-08-02,Chicken Breast,Meat,Pune,9.23,23,212.29,104.42
2025-08-02,Apples (1kg),Produce,Hyderabad,5.44,97,527.68,199.93
2025-08-03,Organic Milk,Dairy,Delhi,4.57,107,488.99,123.17
2025-08-03,Apples (1kg),Produce,Hyderabad,5.0,6,30.0,6.91
2025-08-03,Coffee Beans,Beverages,Chennai,12.46,27,336.42,163.18
